i,dtime,fuellevel,ingection,speed,height,tachometer
7076,2020-02-07 15:32:17,51.2,1,85,15.8,3136
7077,2020-02-07 15:33:17,51.4,1,92,20.8,3392
7078,2020-02-07 15:34:17,51.6,1,88,8.6,3200
7079,2020-02-07 15:35:17,51.3,1,88,7.2,3200
7080,2020-02-07 15:36:17,51.0,1,78,6.9,2848
7081,2020-02-07 15:37:17,50.9,1,67,7.9,2752
7082,2020-02-07 15:38:17,50.9,1,69,10.7,2464
7083,2020-02-07 15:39:17,50.7,1,82,4.1,3008
7084,2020-02-07 15:40:17,50.5,1,87,1.1,3168
7085,2020-02-07 15:41:17,50.7,1,87,2.7,3200
7086,2020-02-07 15:42:17,50.7,1,85,10.0,3104
7087,2020-02-07 15:43:17,50.5,1,79,6.9,2880
7088,2020-02-07 15:44:17,50.5,1,81,4.3,2976
7089,2020-02-07 15:45:17,50.5,1,86,15.9,3136
7090,2020-02-07 15:46:17,50.4,1,86,23.1,3136
7091,2020-02-07 15:47:17,50.4,1,84,26.5,3072
7092,2020-02-07 15:48:17,50.3,1,86,-8.8,3168
7093,2020-02-07 15:49:17,49.8,1,89,-9.6,3264
7094,2020-02-07 15:50:17,49.3,1,81,8.9,2944
7095,2020-02-07 15:51:17,49.7,1,86,34.6,3136
7096,2020-02-07 15:52:17,50.1,1,82,31.0,3040
7097,2020-02-07 15:53:17,49.8,1,89,49.2,3232
7098,2020-02-07 15:54:17,49.5,1,85,9.2,3008
7099,2020-02-07 15:55:17,49.7,1,93,15.9,3328
7100,2020-02-07 15:56:17,49.2,1,86,15.4,3136
7101,2020-02-07 15:57:17,48.8,1,60,4.6,2656
7102,2020-02-07 15:58:17,48.7,1,48,10.0,1696
7103,2020-02-07 15:59:17,48.3,1,41,15.2,1792
7104,2020-02-07 16:00:17,48.2,1,70,5.8,2976
7105,2020-02-07 16:01:17,48.1,1,35,6.1,2144
7106,2020-02-07 16:02:17,48.0,1,2,-2.2,864
7107,2020-02-07 16:03:17,47.6,1,54,18.7,2272
7108,2020-02-07 16:04:17,47.6,1,1,14.8,832
7109,2020-02-07 16:05:17,48.1,1,0,14.8,832
7110,2020-02-07 16:06:17,48.5,1,17,17.0,1792
7111,2020-02-07 16:07:17,49.0,1,9,19.0,1248
7112,2020-02-07 16:08:17,0.0,1,9,19.0,0
7113,2020-02-07 16:09:17,0.0,1,9,19.0,0
7114,2020-02-07 16:11:17,49.3,1,0,15.3,0
7115,2020-02-07 16:12:17,49.5,1,0,15.3,0
7116,2020-02-07 16:14:17,0.0,0,0,15.3,0
7117,2020-02-07 16:15:17,0.0,0,0,15.3,0
7118,2020-02-07 16:16:17,0.0,0,0,15.3,0
7119,2020-02-07 16:17:17,0.0,0,0,15.3,0
7120,2020-02-07 16:18:17,0.0,0,0,15.3,0
7121,2020-02-07 16:19:17,0.0,0,0,15.3,0
7122,2020-02-10 08:29:18,0.0,0,0,15.3,0
7123,2020-02-10 08:34:38,0.0,0,0,15.3,0
7124,2020-02-10 08:35:38,0.0,0,0,15.3,0
7125,2020-02-10 08:37:38,0.0,1,0,15.3,1504
7126,2020-02-10 08:41:03,49.8,1,0,15.3,1248
7127,2020-02-10 08:42:03,50.2,1,0,15.3,1248
7128,2020-02-10 08:43:03,50.4,1,0,15.3,1088
7129,2020-02-10 08:44:03,50.4,1,0,15.3,992
7130,2020-02-10 08:45:03,0.0,0,0,15.3,0
7131,2020-02-10 08:46:03,0.0,0,0,15.3,0
7132,2020-02-10 08:47:03,0.0,0,0,15.3,0
7133,2020-02-10 10:22:22,50.4,1,0,15.3,1248
7134,2020-02-10 10:23:22,50.4,1,0,15.3,1152
7135,2020-02-10 10:24:22,50.4,1,0,15.3,992
7136,2020-02-10 10:25:22,50.2,1,0,15.3,896
7137,2020-02-10 10:26:22,49.8,1,0,15.3,864
7138,2020-02-10 10:27:22,49.7,1,0,15.3,832
7139,2020-02-10 10:28:22,49.7,1,0,15.3,864
7140,2020-02-10 10:30:22,0.0,0,0,15.3,0
7141,2020-02-10 10:31:22,0.0,0,0,15.3,0
7142,2020-02-10 10:33:22,49.7,1,0,15.3,1696
7143,2020-02-10 10:41:05,49.7,1,0,15.3,864
7144,2020-02-10 10:42:05,49.7,1,0,15.3,1472
7145,2020-02-10 10:43:05,49.4,1,1,79.1,1184
7146,2020-02-10 10:44:05,49.0,1,7,23.3,864
7147,2020-02-10 10:45:05,48.9,1,0,12.9,832
7148,2020-02-10 10:46:05,48.9,1,49,4.4,2080
7149,2020-02-10 10:47:05,48.8,1,13,2.4,2336
7150,2020-02-10 10:48:05,48.8,1,8,8.2,1536
7151,2020-02-10 10:49:05,49.1,1,53,2.3,2304
7152,2020-02-10 10:50:05,49.2,1,14,7.9,1184
7153,2020-02-10 10:51:05,48.8,1,48,10.0,1984
7154,2020-02-10 10:52:05,48.3,1,31,9.6,2304
7155,2020-02-10 10:53:05,48.2,1,34,13.4,1920
7156,2020-02-10 10:54:05,48.3,1,0,15.0,832
7157,2020-02-10 10:55:05,48.2,1,0,17.5,832
7158,2020-02-10 10:56:05,48.5,1,59,6.3,2528
7159,2020-02-10 10:57:05,48.7,1,12,7.9,2176
7160,2020-02-10 10:58:05,48.6,1,32,5.3,1920
7161,2020-02-10 10:59:05,48.5,1,0,8.9,800
7162,2020-02-10 11:00:05,48.3,1,0,9.5,832
7163,2020-02-10 11:01:05,0.0,1,0,11.2,0
7164,2020-02-10 11:02:05,0.0,1,0,11.8,0
7165,2020-02-10 11:03:13,0.0,0,0,48.7,0
7166,2020-02-10 11:04:13,0.0,0,0,43.1,0
7167,2020-02-10 11:05:13,0.0,0,0,42.6,0
7168,2020-02-10 11:06:13,0.0,0,0,43.0,0
7169,2020-02-10 11:07:13,0.0,0,0,45.1,0
7170,2020-02-10 11:08:13,0.0,0,0,45.2,0
7171,2020-02-10 11:09:13,0.0,0,0,44.9,0
7172,2020-02-10 11:10:13,0.0,0,0,44.3,0
7173,2020-02-10 11:11:13,0.0,0,0,43.1,0
7174,2020-02-10 11:12:13,0.0,0,0,43.1,0
7175,2020-02-10 11:13:13,0.0,0,0,42.3,0
7176,2020-02-10 11:14:13,0.0,0,0,42.2,0
7177,2020-02-10 11:15:13,0.0,0,0,41.1,0
7178,2020-02-10 11:16:13,0.0,0,0,40.9,0
7179,2020-02-10 11:17:13,0.0,0,0,40.4,0
7180,2020-02-10 11:18:13,0.0,0,0,39.7,0
7181,2020-02-10 11:19:13,0.0,0,1,38.5,0
7182,2020-02-10 11:20:13,0.0,0,0,38.3,0
7183,2020-02-10 11:21:13,0.0,0,0,37.2,0
7184,2020-02-10 11:22:13,0.0,0,0,36.6,0
7185,2020-02-10 11:23:12,0.0,1,0,35.4,0
7186,2020-02-10 11:24:13,47.7,1,0,16.4,832
7187,2020-02-10 11:25:13,47.5,1,1,12.8,832
7188,2020-02-10 11:26:13,48.0,1,61,8.3,2624
7189,2020-02-10 11:27:13,48.4,1,18,9.1,1888
7190,2020-02-10 11:28:13,48.3,1,60,5.1,2528
7191,2020-02-10 11:29:13,48.0,1,0,8.3,832
7192,2020-02-10 11:30:13,47.9,1,60,9.0,2528
7193,2020-02-10 11:31:13,47.7,1,0,4.8,928
7194,2020-02-10 11:32:13,47.3,1,49,2.6,2176
7195,2020-02-10 11:33:13,47.3,1,0,6.9,832
7196,2020-02-10 11:34:13,47.7,1,48,11.1,2912
7197,2020-02-10 11:35:13,48.0,1,60,4.1,2496
7198,2020-02-10 11:36:13,47.6,1,63,3.7,2784
7199,2020-02-10 11:37:13,47.0,1,58,12.3,2592
7200,2020-02-10 11:38:13,47.1,1,71,1.1,3008
7201,2020-02-10 11:39:13,47.2,1,18,8.7,2112
7202,2020-02-10 11:40:13,47.5,1,55,13.9,2240
7203,2020-02-10 11:41:13,47.6,1,41,10.9,2720
7204,2020-02-10 11:42:13,47.6,1,58,5.5,2560
7205,2020-02-10 11:43:13,47.5,1,62,5.6,2720
7206,2020-02-10 11:44:13,47.3,1,82,8.2,3040
7207,2020-02-10 11:45:13,47.0,1,93,6.6,3424
7208,2020-02-10 11:46:13,46.5,1,92,7.2,3328
7209,2020-02-10 11:47:13,46.7,1,88,17.0,3200
7210,2020-02-10 11:48:13,46.7,1,88,17.0,3232
7211,2020-02-10 11:49:13,46.7,1,92,18.0,3360
7212,2020-02-10 11:50:13,46.7,1,87,9.9,3168
7213,2020-02-10 11:51:13,46.2,1,86,20.2,3136
7214,2020-02-10 11:52:13,45.6,1,93,7.6,3360
7215,2020-02-10 11:53:13,45.6,1,91,14.9,3296
7216,2020-02-10 11:54:13,46.3,1,94,16.8,3424
7217,2020-02-10 11:55:13,46.2,1,88,21.3,3136
7218,2020-02-10 11:56:13,45.8,1,93,17.0,3392
7219,2020-02-10 11:57:13,45.8,1,100,32.5,3648
7220,2020-02-10 11:58:13,45.3,1,88,22.4,3264
7221,2020-02-10 11:59:13,45.0,1,92,32.9,3328
7222,2020-02-10 12:00:13,45.5,1,96,26.7,3520
7223,2020-02-10 12:01:13,45.5,1,91,27.9,3296
7224,2020-02-10 12:02:13,44.9,1,52,34.0,1952
7225,2020-02-10 12:03:13,44.9,1,66,32.1,2720
7226,2020-02-10 12:04:13,44.8,1,57,42.4,2368
7227,2020-02-10 12:05:13,44.6,1,45,56.5,2688
7228,2020-02-10 12:06:13,44.4,1,58,59.6,2496
7229,2020-02-10 12:07:13,44.1,1,61,56.5,2560
7230,2020-02-10 12:08:13,43.7,1,36,42.2,2208
7231,2020-02-10 12:09:13,43.2,1,7,32.5,1376
7232,2020-02-10 12:10:13,42.8,1,0,33.7,832
7233,2020-02-10 12:11:13,44.1,1,0,34.6,832
7234,2020-02-10 12:12:13,45.3,1,0,34.8,832
7235,2020-02-10 12:13:13,45.6,1,51,28.7,2048
7236,2020-02-10 12:14:13,45.8,1,59,38.0,2528
7237,2020-02-10 12:15:13,45.9,1,6,67.1,1440
7238,2020-02-10 12:16:13,45.3,1,47,62.4,2048
7239,2020-02-10 12:17:13,44.6,1,63,43.3,2656
7240,2020-02-10 12:18:13,43.8,1,58,41.8,2528
7241,2020-02-10 12:19:13,43.4,1,77,36.5,2848
7242,2020-02-10 12:20:13,43.3,1,24,24.3,1664
7243,2020-02-10 12:21:13,42.5,1,57,21.1,2464
7244,2020-02-10 12:22:13,42.2,1,47,26.8,2016
7245,2020-02-10 12:23:13,42.5,1,51,34.5,2112
7246,2020-02-10 12:24:13,42.5,1,12,29.7,2208
7247,2020-02-10 12:25:13,42.7,1,19,27.0,832
7248,2020-02-10 12:26:13,43.0,1,7,23.1,1536
7249,2020-02-10 12:27:13,43.2,1,50,22.2,2144
7250,2020-02-10 12:28:13,42.9,1,11,24.6,1536
7251,2020-02-10 12:29:13,42.5,1,0,26.6,832
7252,2020-02-10 12:30:13,0.0,0,0,127.5,0
7253,2020-02-10 12:31:13,0.0,0,0,37.7,0
7254,2020-02-10 12:32:13,0.0,0,0,29.8,0
7255,2020-02-10 12:33:13,43.7,1,4,30.0,1536
7256,2020-02-10 12:34:13,43.8,1,4,35.2,2048
7257,2020-02-10 12:35:13,43.5,1,34,25.8,2112
7258,2020-02-10 12:36:13,43.2,1,0,22.0,832
7259,2020-02-10 12:37:13,43.3,1,0,21.3,832
7260,2020-02-10 12:38:13,43.3,1,18,22.4,1952
7261,2020-02-10 12:39:13,43.2,1,0,21.5,832
7262,2020-02-10 12:40:13,43.2,1,58,20.3,2464
7263,2020-02-10 12:41:13,43.0,1,12,22.5,2688
7264,2020-02-10 12:42:13,42.7,1,0,25.1,832
7265,2020-02-10 12:43:13,42.4,1,51,24.7,2176
7266,2020-02-10 12:44:13,42.3,1,79,36.5,2880
7267,2020-02-10 12:45:13,42.3,1,45,32.6,1888
7268,2020-02-10 12:46:13,42.8,1,64,31.7,2752
7269,2020-02-10 12:47:13,43.0,1,61,40.4,2624
7270,2020-02-10 12:48:13,42.7,1,52,52.8,2176
7271,2020-02-10 12:49:13,42.4,1,60,60.3,2592
7272,2020-02-10 12:50:13,42.2,1,64,49.7,2752
7273,2020-02-10 12:51:13,41.6,1,54,40.2,2336
7274,2020-02-10 12:52:13,41.5,1,33,34.4,1984
7275,2020-02-10 12:53:13,41.5,1,9,39.4,928
7276,2020-02-10 12:54:13,41.3,1,0,39.2,832
7277,2020-02-10 12:55:13,41.7,1,1,38.9,832
7278,2020-02-10 12:56:13,42.7,1,0,37.9,832
7279,2020-02-10 12:57:13,43.2,1,0,38.0,832
7280,2020-02-10 12:58:13,43.2,1,19,39.9,1856
7281,2020-02-10 12:59:13,0.0,0,0,24.6,0
7282,2020-02-10 13:00:13,0.0,0,0,43.3,0
7283,2020-02-10 13:01:13,0.0,0,0,45.5,0
7284,2020-02-10 13:02:13,0.0,0,0,43.9,0
7285,2020-02-10 13:03:13,0.0,0,0,43.7,0
7286,2020-02-10 13:04:13,0.0,0,0,43.0,0
7287,2020-02-10 13:05:13,0.0,0,0,42.9,0
7288,2020-02-10 13:06:13,0.0,0,0,42.6,0
7289,2020-02-10 13:07:13,0.0,0,0,42.3,0
7290,2020-02-10 13:08:13,0.0,0,0,42.7,0
7291,2020-02-10 13:09:13,0.0,0,0,42.1,0
7292,2020-02-10 13:10:13,0.0,0,0,43.0,0
7293,2020-02-10 13:11:13,0.0,0,0,43.3,0
7294,2020-02-10 13:12:13,0.0,0,0,43.3,0
7295,2020-02-10 13:13:13,0.0,0,0,44.1,0
7296,2020-02-10 13:14:13,0.0,0,0,43.7,0
7297,2020-02-10 13:15:13,0.0,0,0,43.7,0
7298,2020-02-10 13:16:13,0.0,0,0,43.4,0
7299,2020-02-10 13:17:13,0.0,0,0,43.4,0
7300,2020-02-10 13:18:13,0.0,0,0,43.8,0
7301,2020-02-10 13:19:13,0.0,0,0,43.3,0
7302,2020-02-10 13:20:13,0.0,0,0,45.3,0
7303,2020-02-10 13:21:13,0.0,0,0,44.6,0
7304,2020-02-10 13:22:13,0.0,0,0,42.5,0
7305,2020-02-10 13:23:13,0.0,0,0,44.0,0
7306,2020-02-10 13:24:13,0.0,0,0,43.4,0
7307,2020-02-10 13:25:13,0.0,0,0,42.8,0
7308,2020-02-10 13:26:13,0.0,0,0,43.4,0
7309,2020-02-10 13:27:13,0.0,0,0,43.3,0
7310,2020-02-10 13:28:13,0.0,0,0,43.6,0
7311,2020-02-10 13:29:13,0.0,0,0,43.0,0
7312,2020-02-10 13:30:13,0.0,0,0,42.4,0
7313,2020-02-10 13:31:13,0.0,0,0,42.9,0
7314,2020-02-10 13:32:13,0.0,0,0,43.0,0
7315,2020-02-10 13:33:13,0.0,0,0,41.9,0
7316,2020-02-10 13:34:13,0.0,0,0,41.2,0
7317,2020-02-10 13:35:13,0.0,0,0,40.5,0
7318,2020-02-10 13:36:13,0.0,0,0,40.7,0
7319,2020-02-10 13:37:13,0.0,0,0,40.5,0
7320,2020-02-10 13:38:13,0.0,0,0,41.6,0
7321,2020-02-10 13:39:13,0.0,0,0,41.3,0
7322,2020-02-10 13:40:13,0.0,0,0,41.6,0
7323,2020-02-10 13:41:13,0.0,0,0,41.3,0
7324,2020-02-10 13:42:13,0.0,0,0,40.3,0
7325,2020-02-10 13:43:13,0.0,0,0,39.8,0
7326,2020-02-10 13:44:13,0.0,0,0,39.1,0
7327,2020-02-10 13:45:13,0.0,0,0,38.7,0
7328,2020-02-10 14:36:54,42.6,1,0,27.6,1248
7329,2020-02-10 14:37:54,43.0,1,0,41.2,1056
7330,2020-02-10 14:38:54,43.2,1,0,40.5,960
7331,2020-02-10 14:39:54,43.2,1,27,37.7,1632
7332,2020-02-10 14:40:54,42.9,1,0,35.1,832
7333,2020-02-10 14:41:54,42.7,1,0,35.0,832
7334,2020-02-10 14:42:54,42.9,1,0,35.0,864
7335,2020-02-10 14:43:54,42.7,1,0,34.1,864
7336,2020-02-10 14:44:54,42.5,1,0,33.6,832
7337,2020-02-10 14:45:54,42.5,1,0,32.2,832
7338,2020-02-10 14:46:54,42.5,1,0,32.0,832
7339,2020-02-10 14:47:54,42.5,1,0,32.8,864
7340,2020-02-10 14:48:54,42.5,1,0,33.5,864
7341,2020-02-10 14:49:54,42.5,1,1,36.5,832
7342,2020-02-10 14:50:54,42.5,1,0,36.7,864
7343,2020-02-10 14:51:54,42.5,1,0,35.8,832
7344,2020-02-10 14:52:54,42.5,1,0,35.2,832
7345,2020-02-10 14:53:54,42.5,1,0,35.8,864
7346,2020-02-10 14:54:54,42.5,1,0,35.6,864
7347,2020-02-10 14:55:54,0.0,1,0,35.8,0
7348,2020-02-10 14:56:54,0.0,1,0,36.1,0
7349,2020-02-10 15:06:56,42.5,1,31,27.7,1824
7350,2020-02-10 15:07:56,42.2,1,0,25.8,0
7351,2020-02-10 16:09:10,0.0,1,0,41.1,1280
7352,2020-02-10 16:10:10,41.6,1,0,33.9,1216
7353,2020-02-10 16:11:10,42.2,1,0,49.1,1088
7354,2020-02-10 16:12:10,42.4,1,35,42.6,2080
7355,2020-02-10 16:13:10,42.2,1,43,36.1,2592
7356,2020-02-10 16:14:10,42.0,1,57,37.3,2464
7357,2020-02-10 16:15:10,41.9,1,36,42.8,1184
7358,2020-02-10 16:16:10,41.5,1,62,64.1,2624
7359,2020-02-10 16:17:10,41.1,1,63,63.6,2656
7360,2020-02-10 16:18:10,40.7,1,41,56.0,1824
7361,2020-02-10 16:19:10,39.8,1,56,40.0,2400
7362,2020-02-10 16:20:10,39.5,1,84,33.8,3040
7363,2020-02-10 16:21:10,40.2,1,60,18.9,2560
7364,2020-02-10 16:22:10,40.7,1,82,23.0,2976
7365,2020-02-10 16:23:10,41.0,1,85,23.5,3104
7366,2020-02-10 16:24:10,40.6,1,58,21.4,2016
7367,2020-02-10 16:25:10,40.2,1,66,30.5,2784
7368,2020-02-10 16:26:10,40.1,1,0,20.7,832
7369,2020-02-10 16:27:10,40.4,1,16,17.3,1760
7370,2020-02-10 16:28:10,41.5,1,0,25.9,832
7371,2020-02-10 16:29:10,41.6,1,63,26.4,2656
7372,2020-02-10 16:30:10,41.0,1,49,25.8,2048
7373,2020-02-10 16:31:10,40.6,1,22,25.9,2016
7374,2020-02-10 16:32:10,40.1,1,21,26.6,1920
7375,2020-02-10 16:33:10,39.9,1,0,28.4,832
7376,2020-02-10 16:34:10,39.8,1,26,24.3,800
7377,2020-02-10 16:35:10,39.9,1,0,20.8,832
7378,2020-02-10 16:36:10,40.2,1,0,23.4,832
7379,2020-02-10 16:37:10,40.2,1,42,14.5,2688
7380,2020-02-10 16:38:10,39.9,1,63,10.2,2688
7381,2020-02-10 16:39:10,39.5,1,0,15.8,832
7382,2020-02-10 16:40:10,39.2,1,55,16.1,2272
7383,2020-02-10 16:41:10,39.1,1,9,16.4,960
7384,2020-02-10 16:42:10,39.0,1,47,20.6,1984
7385,2020-02-10 16:43:10,39.3,1,54,22.5,2336
7386,2020-02-10 16:44:10,39.6,1,7,19.6,864
7387,2020-02-10 16:45:10,39.5,1,2,15.6,1440
7388,2020-02-10 16:46:10,39.1,1,41,14.2,2432
7389,2020-02-10 16:47:10,38.9,1,21,18.2,2624
7390,2020-02-10 16:48:10,39.0,1,0,14.4,832
7391,2020-02-10 16:49:10,39.4,1,9,12.3,1952
7392,2020-02-10 16:50:10,39.8,1,0,10.7,832
7393,2020-02-10 16:51:10,39.1,1,0,11.5,832
7394,2020-02-11 07:42:21,36.5,1,0,11.4,1248
7395,2020-02-11 07:43:21,36.5,1,0,11.4,1248
7396,2020-02-11 07:44:21,36.5,1,0,11.4,1248
7397,2020-02-11 07:45:21,36.5,1,0,11.4,1248
7398,2020-02-11 07:46:21,36.5,1,0,11.4,1216
7399,2020-02-11 07:47:21,36.5,1,0,11.4,1088
7400,2020-02-11 07:48:21,36.5,1,0,11.4,992
7401,2020-02-11 07:49:21,36.3,1,0,11.4,2112
7402,2020-02-11 07:50:21,36.7,1,0,11.4,1504
7403,2020-02-11 07:51:21,37.7,1,0,11.4,896
7404,2020-02-11 07:52:21,38.5,1,0,21.2,864
7405,2020-02-11 07:53:21,39.8,1,0,29.4,864
7406,2020-02-11 07:54:21,40.7,1,0,29.4,864
7407,2020-02-11 07:55:21,40.8,1,0,30.1,832
7408,2020-02-11 07:56:21,41.0,1,0,30.3,864
7409,2020-02-11 07:57:21,41.2,1,0,30.6,832
7410,2020-02-11 07:58:21,41.1,1,0,31.7,864
7411,2020-02-11 07:59:21,40.8,1,0,32.3,864
7412,2020-02-11 08:00:21,40.8,1,8,24.7,2304
7413,2020-02-11 08:01:21,40.6,1,21,24.0,864
7414,2020-02-11 08:02:21,40.2,1,48,20.7,1984
7415,2020-02-11 08:03:21,39.3,1,40,23.5,2368
7416,2020-02-11 08:04:21,38.4,1,21,19.0,1248
7417,2020-02-11 08:05:21,38.1,1,13,23.2,800
7418,2020-02-11 08:06:21,38.2,1,0,20.5,832
7419,2020-02-11 08:07:21,38.4,1,0,20.9,832
7420,2020-02-11 08:08:21,38.5,1,1,22.7,832
7421,2020-02-11 08:09:21,38.5,1,0,22.6,832
7422,2020-02-11 08:10:21,38.4,1,0,22.4,832
7423,2020-02-11 08:11:21,38.4,1,0,21.7,832
7424,2020-02-11 08:12:21,38.4,1,0,21.7,864
7425,2020-02-11 08:13:21,38.4,1,0,21.7,864
7426,2020-02-11 08:14:21,38.4,1,0,22.6,832
7427,2020-02-11 08:15:21,0.0,1,0,22.6,0
7428,2020-02-11 08:16:21,0.0,1,0,23.1,0
7429,2020-02-11 08:21:57,38.4,1,0,24.4,864
7430,2020-02-11 08:32:24,38.4,1,0,31.3,832
7431,2020-02-11 08:33:24,38.4,1,0,28.4,832
7432,2020-02-11 08:34:24,38.4,1,0,28.4,832
7433,2020-02-11 08:35:24,38.4,1,0,27.6,864
7434,2020-02-11 08:36:24,38.4,1,2,27.6,1216
7435,2020-02-11 08:37:24,38.3,1,2,25.4,1376
7436,2020-02-11 08:38:24,38.2,1,59,30.4,2592
7437,2020-02-11 08:39:24,38.3,1,30,27.6,1984
7438,2020-02-11 08:40:24,38.2,1,0,25.3,832
7439,2020-02-11 08:41:24,37.8,1,46,24.8,2848
7440,2020-02-11 08:42:24,37.8,1,23,22.9,992
7441,2020-02-11 08:43:24,37.8,1,34,26.6,1952
7442,2020-02-11 08:44:24,37.7,1,0,25.0,832
7443,2020-02-11 08:45:24,37.4,1,57,27.9,2368
7444,2020-02-11 08:46:24,37.3,1,26,21.7,1248
7445,2020-02-11 08:47:24,37.8,1,0,20.8,832
7446,2020-02-11 08:48:24,38.5,1,54,22.1,2240
7447,2020-02-11 08:49:24,38.8,1,0,20.6,832
7448,2020-02-11 08:50:24,38.6,1,5,20.7,2592
7449,2020-02-11 08:51:24,38.5,1,48,20.8,1184
7450,2020-02-11 08:52:24,38.5,1,68,21.9,2528
7451,2020-02-11 08:53:24,38.4,1,5,21.4,928
7452,2020-02-11 08:54:24,38.2,1,0,21.3,832
7453,2020-02-11 08:55:24,37.8,1,5,21.0,864
7454,2020-02-11 08:56:24,37.7,1,8,20.7,1120
7455,2020-02-11 08:57:24,37.7,1,6,25.3,1152
7456,2020-02-11 08:58:24,37.7,1,6,26.2,928
7457,2020-02-11 08:59:24,37.7,1,8,27.4,1696
7458,2020-02-11 09:00:24,37.7,1,9,26.4,1760
7459,2020-02-11 09:01:24,37.9,1,8,32.1,1408
7460,2020-02-11 09:02:24,37.9,1,7,33.1,1344
7461,2020-02-11 09:03:24,37.5,1,4,32.1,960
7462,2020-02-11 09:04:24,37.5,1,4,32.2,928
7463,2020-02-11 09:05:24,37.7,1,0,34.5,832
7464,2020-02-11 09:06:24,37.6,1,5,31.6,928
7465,2020-02-11 09:07:24,37.3,1,0,30.5,832
7466,2020-02-11 09:08:24,37.2,1,4,31.1,928
7467,2020-02-11 09:09:24,37.2,1,4,32.4,928
7468,2020-02-11 09:10:24,37.2,1,5,33.7,992
7469,2020-02-11 09:11:24,37.2,1,5,30.6,896
7470,2020-02-11 09:12:24,37.3,1,5,30.6,992
7471,2020-02-11 09:13:23,37.5,1,26,29.5,1536
7472,2020-02-11 09:14:24,37.7,1,84,27.9,3104
7473,2020-02-11 09:15:24,37.7,1,81,29.5,2976
7474,2020-02-11 09:16:24,37.7,1,83,25.9,3008
7475,2020-02-11 09:17:24,37.5,1,77,25.8,2848
7476,2020-02-11 09:18:24,37.2,1,86,28.9,3136
7477,2020-02-11 09:19:24,37.2,1,83,26.8,3008
7478,2020-02-11 09:20:24,36.7,1,19,30.6,1952
7479,2020-02-11 09:21:24,35.9,1,0,33.4,832
7480,2020-02-11 09:22:24,0.0,0,0,52.4,0
7481,2020-02-11 09:23:24,0.0,0,0,31.7,0
7482,2020-02-11 09:24:24,0.0,0,0,31.6,0
7483,2020-02-11 09:25:24,0.0,0,0,31.5,0
7484,2020-02-11 09:26:24,0.0,0,0,32.4,0
7485,2020-02-11 09:27:24,0.0,0,0,32.9,0
7486,2020-02-11 09:28:24,0.0,0,0,33.4,0
7487,2020-02-11 09:29:24,0.0,0,0,33.6,0
7488,2020-02-11 09:30:24,0.0,0,0,33.6,0
7489,2020-02-11 09:31:24,0.0,0,0,33.5,0
7490,2020-02-11 09:32:24,0.0,0,0,34.3,0
7491,2020-02-11 09:33:24,0.0,0,0,35.0,0
7492,2020-02-11 09:34:24,0.0,0,0,34.8,0
7493,2020-02-11 09:35:24,0.0,0,0,35.9,0
7494,2020-02-11 09:36:24,0.0,0,0,35.7,0
7495,2020-02-11 09:37:24,0.0,0,0,36.1,0
7496,2020-02-11 09:38:24,0.0,0,0,35.5,0
7497,2020-02-11 09:39:24,0.0,0,0,35.8,0
7498,2020-02-11 09:40:24,0.0,0,0,36.3,0
7499,2020-02-11 09:41:24,35.5,1,0,36.5,832
7500,2020-02-11 09:42:24,36.7,1,0,36.2,832
7501,2020-02-11 09:43:24,38.1,1,25,36.8,2432
7502,2020-02-11 09:44:24,38.1,1,61,30.5,2592
7503,2020-02-11 09:45:24,37.8,1,83,32.7,3040
7504,2020-02-11 09:46:24,37.6,1,82,18.0,2976
7505,2020-02-11 09:47:24,37.1,1,81,19.8,2944
7506,2020-02-11 09:48:24,36.7,1,95,11.0,3456
7507,2020-02-11 09:49:24,36.5,1,69,9.2,2496
7508,2020-02-11 09:50:24,36.3,1,76,10.7,2752
7509,2020-02-11 09:51:24,36.3,1,89,7.2,3232
7510,2020-02-11 09:52:24,36.0,1,88,6.7,3200
7511,2020-02-11 09:53:24,35.0,1,89,9.1,3232
7512,2020-02-11 09:54:24,35.2,1,85,7.5,3104
7513,2020-02-11 09:55:24,35.7,1,91,13.0,3360
7514,2020-02-11 09:56:24,35.5,1,85,14.1,3040
7515,2020-02-11 09:57:24,35.4,1,81,17.9,2976
7516,2020-02-11 09:58:24,35.5,1,90,12.9,3296
7517,2020-02-11 09:59:24,35.4,1,92,16.7,3360
7518,2020-02-11 10:00:24,35.3,1,88,24.4,3264
7519,2020-02-11 10:01:24,35.4,1,90,23.1,3296
7520,2020-02-11 10:02:24,35.5,1,95,19.9,3488
7521,2020-02-11 10:03:24,34.9,1,90,17.6,3264
7522,2020-02-11 10:04:24,34.6,1,86,22.1,3136
7523,2020-02-11 10:05:24,35.2,1,69,45.6,2400
7524,2020-02-11 10:06:24,35.3,1,65,38.1,2816
7525,2020-02-11 10:07:24,35.3,1,70,49.9,3008
7526,2020-02-11 10:08:24,35.2,1,0,63.3,832
7527,2020-02-11 10:09:24,35.0,1,0,63.1,832
7528,2020-02-11 10:10:24,34.8,1,0,63.9,832
7529,2020-02-11 10:11:24,34.8,1,60,63.2,2624
7530,2020-02-11 10:12:24,34.9,1,85,70.6,3104
7531,2020-02-11 10:13:24,34.3,1,53,61.6,2304
7532,2020-02-11 10:14:24,33.7,1,62,63.3,2624
7533,2020-02-11 10:15:24,33.3,1,0,50.0,832
